31,31,1,1,1,1,2021-03-16 01:50:03.028,10.0,eTCWJeSsbjjdflQqUsGad
32,32,1,1,1,1,2021-03-16 01:50:03.028,10.0,NCgsJxWdhelWVpknYYa
33,33,1,1,1,1,2021-03-16 01:50:03.028,10.0,gDZxGFZlIKlaG
34,34,1,1,1,1,2021-03-16 01:50:03.028,10.0,FuDiqxvHQfPkYjWTqI
35,35,1,1,1,1,2021-03-16 01:50:03.028,10.0,uMhRxTrjuEtleIlJOySphGX
36,36,1,1,1,1,2021-03-16 01:50:03.028,10.0,QsRwDfPqamnXFYDzq
37,37,1,1,1,1,2021-03-16 01:50:03.029,10.0,SkBrJEFapTpxAcUmoPZDU
38,38,1,1,1,1,2021-03-16 01:50:03.029,10.0,gOLBWTeWY
39,39,1,1,1,1,2021-03-16 01:50:03.029,10.0,zmcDUBxtByi
40,40,1,1,1,1,2021-03-16 01:50:03.029,10.0,DvbfkTxxNaW
41,41,1,1,1,1,2021-03-16 01:50:03.029,10.0,sXTbHQanPDlrn
42,42,1,1,1,1,2021-03-16 01:50:03.029,10.0,xRqjMaySY
43,43,1,1,1,1,2021-03-16 01:50:03.029,10.0,LpwukgccRulKviJloy
44,44,1,1,1,1,2021-03-16 01:50:03.03,10.0,RAIQZSZXqKCmLqCQJJlr
45,45,1,1,1,1,2021-03-16 01:50:03.03,10.0,DtAJebfhfeesMb
46,46,1,1,1,1,2021-03-16 01:50:03.03,10.0,WhhlBpjqB
47,47,1,1,1,1,2021-03-16 01:50:03.03,10.0,qajKcCPLcQtAnrvMWuuhw
48,48,1,1,1,1,2021-03-16 01:50:03.03,10.0,DpoBpmabZbHJfuksk
49,49,1,1,1,1,2021-03-16 01:50:03.03,10.0,BGTNPFXwZkw
50,50,1,1,1,1,2021-03-16 01:50:03.03,10.0,loFShRnpFOkzEc
51,51,1,1,1,1,2021-03-16 01:50:03.031,10.0,mneEIeUFTEkCtCuh
52,52,1,1,1,1,2021-03-16 01:50:03.031,10.0,SDelHadxXE
53,53,1,1,1,1,2021-03-16 01:50:03.031,10.0,MIJyRoQLhTGYiB
54,54,1,1,1,1,2021-03-16 01:50:03.031,10.0,LCctjynGPRljrIxTctj
55,55,1,1,1,1,2021-03-16 01:50:03.031,10.0,PfjhTjjQUlQtwtScC
56,56,1,1,1,1,2021-03-16 01:50:03.031,10.0,rIwQtGfcAN
57,57,1,1,1,1,2021-03-16 01:50:03.031,10.0,zDKxAmREMezQphLg
58,58,1,1,1,1,2021-03-16 01:50:03.031,10.0,YbBdgqlUuWTs
59,59,1,1,1,1,2021-03-16 01:50:03.032,10.0,cukeRjjUbzZpiDCtqfgtaY
60,60,1,1,1,1,2021-03-16 01:50:03.032,10.0,TgaFnOWzhXFqutbTnQk
61,61,1,1,1,1,2021-03-16 01:50:03.032,10.0,NvSZTeYSLlYyu
62,62,1,1,1,1,2021-03-16 01:50:03.032,10.0,BfBqQYZeeBcXsukz
63,63,1,1,1,1,2021-03-16 01:50:03.032,10.0,izlqyxjADclap
64,64,1,1,1,1,2021-03-16 01:50:03.032,10.0,YwqlJhXEmtDaK
65,65,1,1,1,1,2021-03-16 01:50:03.032,10.0,dcaDBqhePkqjSBQWLLXwnF
66,66,1,1,1,1,2021-03-16 01:50:03.032,10.0,zplOtKDGjNJAUwaxwpVwQI
67,67,1,1,1,1,2021-03-16 01:50:03.033,10.0,pkQeLQdHunRqwtN
68,68,1,1,1,1,2021-03-16 01:50:03.033,10.0,ZLviVWLLpcL
69,69,1,1,1,1,2021-03-16 01:50:03.033,10.0,hwVGWtPiZzEelCdFjJkHSx
70,70,1,1,1,1,2021-03-16 01:50:03.033,10.0,GSVrdODxTEJwCUiuMQtwNWT
71,71,1,1,1,1,2021-03-16 01:50:03.033,10.0,RMDmhtCSSsNehf
72,72,1,1,1,1,2021-03-16 01:50:03.033,10.0,PLWJtLBJDzbeL
73,73,1,1,1,1,2021-03-16 01:50:03.033,10.0,nxqlLhbuaiPJpsP
74,74,1,1,1,1,2021-03-16 01:50:03.033,10.0,rzWymmEaJfmqqEXjokj
75,75,1,1,1,1,2021-03-16 01:50:03.034,10.0,eUoZtXmdOcBh
76,76,1,1,1,1,2021-03-16 01:50:03.034,10.0,bzxrfhAWQCCSU
77,77,1,1,1,1,2021-03-16 01:50:03.034,10.0,PGvxDPXrlbzCOniGKm
78,78,1,1,1,1,2021-03-16 01:50:03.034,10.0,yfeojckgXcTXEZnyhg
79,79,1,1,1,1,2021-03-16 01:50:03.034,10.0,axVupXiZJvKSIcuIIKBVB
80,80,1,1,1,1,2021-03-16 01:50:03.034,10.0,LPRjIcEptUUpgNEBia
81,81,1,1,1,1,2021-03-16 01:50:03.034,10.0,AzmUOGAtbwIFYZTlh
82,82,1,1,1,1,2021-03-16 01:50:03.034,10.0,lgblPKtVqz
83,83,1,1,1,1,2021-03-16 01:50:03.034,10.0,FGBEokNkNqZqBvpvqeyLU
84,84,1,1,1,1,2021-03-16 01:50:03.035,10.0,BplRatctsUZkX
85,85,1,1,1,1,2021-03-16 01:50:03.035,10.0,wbleBIkmnoNATUWkRHLHmT
86,86,1,1,1,1,2021-03-16 01:50:03.035,10.0,VqmyGNRotSjkvLoDaKY
87,87,1,1,1,1,2021-03-16 01:50:03.035,10.0,YKWmxCUNRszjlIgcE
88,88,1,1,1,1,2021-03-16 01:50:03.035,10.0,RmRIcjgsIFUonBYbnxljr
89,89,1,1,1,1,2021-03-16 01:50:03.035,10.0,qsObXSqPzIqVImpH
90,90,1,1,1,1,2021-03-16 01:50:03.035,10.0,pNOFZTxTgbyADnZYM
91,91,1,1,1,1,2021-03-16 01:50:03.035,10.0,GbKkkhHAsm
92,92,1,1,1,1,2021-03-16 01:50:03.036,10.0,DtsaceeTImJkmBQKxiQy
93,93,1,1,1,1,2021-03-16 01:50:03.036,10.0,PVELZtPul
94,94,1,1,1,1,2021-03-16 01:50:03.036,10.0,fJLtYDGFBpzRZWLsLxQs
95,95,1,1,1,1,2021-03-16 01:50:03.036,10.0,MpcwYDVNoH
96,96,1,1,1,1,2021-03-16 01:50:03.036,10.0,XxLwaYMKDFfgZn
97,97,1,1,1,1,2021-03-16 01:50:03.036,10.0,JpVpfYLjjyIZwNZj
98,98,1,1,1,1,2021-03-16 01:50:03.036,10.0,PVmeMAXZAPzdkr
99,99,1,1,1,1,2021-03-16 01:50:03.036,10.0,mMbaMjfyYRUArqg
100,100,1,1,1,1,2021-03-16 01:50:03.036,10.0,bjzwwqNKYdWmffeYJm
101,101,1,1,1,1,2021-03-16 01:50:03.037,10.0,KsvoMfHCjXTz
102,102,1,1,1,1,2021-03-16 01:50:03.037,10.0,ulWpKulbDmaFlROv
103,103,1,1,1,1,2021-03-16 01:50:03.037,10.0,oOiMXNOFwWQPNrroTo
104,104,1,1,1,1,2021-03-16 01:50:03.037,10.0,hPpZausVUwplNnNKKxGoAJB
105,105,1,1,1,1,2021-03-16 01:50:03.037,10.0,XnCYTGSKAYewxQX
106,106,1,1,1,1,2021-03-16 01:50:03.037,10.0,HtmevsTfbIFzXzZlvtZq
107,107,1,1,1,1,2021-03-16 01:50:03.037,10.0,XswSWanoLpkSKFc
108,108,1,1,1,1,2021-03-16 01:50:03.037,10.0,kmtKiisiqfJHn
109,109,1,1,1,1,2021-03-16 01:50:03.038,10.0,NTwmPATaqL
110,110,1,1,1,1,2021-03-16 01:50:03.038,10.0,GzcQZDHSXH
111,111,1,1,1,1,2021-03-16 01:50:03.038,10.0,SmeLLaFrRZEIObbLtzCiY
112,112,1,1,1,1,2021-03-16 01:50:03.038,10.0,HIOcqCmlqSfpS
113,113,1,1,1,1,2021-03-16 01:50:03.038,10.0,icvWsWPQszqgrqVOPPmtMy
114,114,1,1,1,1,2021-03-16 01:50:03.038,10.0,QHNuFQohLLYfWcvAZrST
115,115,1,1,1,1,2021-03-16 01:50:03.038,10.0,RucfcLrrUcjPodH
116,116,1,1,1,1,2021-03-16 01:50:03.038,10.0,mpgtKbNIVltFBayUYh
117,117,1,1,1,1,2021-03-16 01:50:03.039,10.0,daDKXQKTJZIDbsBDO
118,118,1,1,1,1,2021-03-16 01:50:03.039,10.0,OsUQhBDLdRFLMUvhVTp
119,119,1,1,1,1,2021-03-16 01:50:03.039,10.0,fgxvJcQZMtQqJ
120,120,1,1,1,1,2021-03-16 01:50:03.039,10.0,cJXdTMLSRpDqyRS
121,121,1,1,1,1,2021-03-16 01:50:03.039,10.0,qpJANWSfZZYMwqEULD
122,122,1,1,1,1,2021-03-16 01:50:03.039,10.0,KBFUwHitoQngaWFyctrjIxe
123,123,1,1,1,1,2021-03-16 01:50:03.039,10.0,ONQtEIETDBSFeuXnOFaZcF
124,124,1,1,1,1,2021-03-16 01:50:03.039,10.0,TcqjoQwds
125,125,1,1,1,1,2021-03-16 01:50:03.039,10.0,dCeGgLiKdHrAlAVWuhyb
126,126,1,1,1,1,2021-03-16 01:50:03.04,10.0,qwbVwefRwEswAleqaNYRqeT
127,127,1,1,1,1,2021-03-16 01:50:03.04,10.0,vFzUZyovSAx
128,128,1,1,1,1,2021-03-16 01:50:03.04,10.0,LUHrnbQoJeZZuAwbAkk
129,129,1,1,1,1,2021-03-16 01:50:03.04,10.0,CmwaRstMzrWnmbdLdOlieG
130,130,1,1,1,1,2021-03-16 01:50:03.04,10.0,kkHbDprFKkuGVkCOnuSHzw
131,131,1,1,1,1,2021-03-16 01:50:03.04,10.0,YEsKlpsssuyTmqTsw
132,132,1,1,1,1,2021-03-16 01:50:03.04,10.0,MmjUIWUzXzsjOYSNu
133,133,1,1,1,1,2021-03-16 01:50:03.04,10.0,rAyJIQdWiPxt
134,134,1,1,1,1,2021-03-16 01:50:03.041,10.0,uIskxzAeSQM
135,135,1,1,1,1,2021-03-16 01:50:03.041,10.0,RncqlxlvdxI
136,136,1,1,1,1,2021-03-16 01:50:03.041,10.0,MWUKMkRBzGo
137,137,1,1,1,1,2021-03-16 01:50:03.041,10.0,MyiFajNnUOGyP
138,138,1,1,1,1,2021-03-16 01:50:03.041,10.0,joKiKaVAcQhAsVObqojFMf
139,139,1,1,1,1,2021-03-16 01:50:03.041,10.0,JhJSkvUVqRORpbZ
140,140,1,1,1,1,2021-03-16 01:50:03.041,10.0,MDmqznHDLJaN
141,141,1,1,1,1,2021-03-16 01:50:03.041,10.0,MrXyzXQsZnNNKMiQlXyPpA
142,142,1,1,1,1,2021-03-16 01:50:03.041,10.0,UPETTYVFyuxfiY
143,143,1,1,1,1,2021-03-16 01:50:03.042,10.0,lJCstwbLWCC
144,144,1,1,1,1,2021-03-16 01:50:03.042,10.0,OmzvjqfEohorOTNuQeiJxn
145,145,1,1,1,1,2021-03-16 01:50:03.042,10.0,nYdAyPLnXFIVrzanfVcSZS
146,146,1,1,1,1,2021-03-16 01:50:03.042,10.0,wvizjXPKJjvhTrfYCk
147,147,1,1,1,1,2021-03-16 01:50:03.042,10.0,bisDwZjMVQcAPyOFiS
148,148,1,1,1,1,2021-03-16 01:50:03.042,10.0,KQhvTsFiIh
149,149,1,1,1,1,2021-03-16 01:50:03.042,10.0,pCzsbegPbPn
150,150,1,1,1,1,2021-03-16 01:50:03.042,10.0,AMZoopwlXPBlhkLTqtFn
151,151,1,1,1,1,2021-03-16 01:50:03.042,10.0,MWqUiBnBPLtovNsosJpts
152,152,1,1,1,1,2021-03-16 01:50:03.043,10.0,LEIFOOCxVijhqhNj
153,153,1,1,1,1,2021-03-16 01:50:03.043,10.0,ypjbKzqrImuwjXKxKJirO
154,154,1,1,1,1,2021-03-16 01:50:03.043,10.0,ffbNOaJWxSFyZCX
155,155,1,1,1,1,2021-03-16 01:50:03.043,10.0,BsClBMNRvCOGwCJXaY
156,156,1,1,1,1,2021-03-16 01:50:03.043,10.0,dBgFSasveURJRhAcbsAd
157,157,1,1,1,1,2021-03-16 01:50:03.043,10.0,PMbgylcUdVZYbczRZOyN
158,158,1,1,1,1,2021-03-16 01:50:03.043,10.0,gjIyeXbhkpjMGJJAsUHYOKy
159,159,1,1,1,1,2021-03-16 01:50:03.043,10.0,kEhzeOWBLY
160,160,1,1,1,1,2021-03-16 01:50:03.043,10.0,yElUWuumSnZyqDPeBxKU
161,161,1,1,1,1,2021-03-16 01:50:03.044,10.0,msoWwMbsCzueaZAvSaqvZZ
162,162,1,1,1,1,2021-03-16 01:50:03.044,10.0,gwbKUVaTkP
163,163,1,1,1,1,2021-03-16 01:50:03.044,10.0,wgTtQdnjdJbhdbvGQwHAhNk
164,164,1,1,1,1,2021-03-16 01:50:03.044,10.0,KHRPbtvStdsWBceqo
165,165,1,1,1,1,2021-03-16 01:50:03.044,10.0,oqqLgTbWYlrdESTiFjfH
166,166,1,1,1,1,2021-03-16 01:50:03.044,10.0,FRgfEjAengcvuRHnV
167,167,1,1,1,1,2021-03-16 01:50:03.044,10.0,VSkYcVcuxXttg
168,168,1,1,1,1,2021-03-16 01:50:03.045,10.0,JAahJKhnjTcSqiZlKpky
169,169,1,1,1,1,2021-03-16 01:50:03.045,10.0,yKLXzkjJQmiWWP
170,170,1,1,1,1,2021-03-16 01:50:03.045,10.0,xdUgyASSgzPlmhhRH
171,171,1,1,1,1,2021-03-16 01:50:03.045,10.0,frlVbaWAeutWJdFuT
172,172,1,1,1,1,2021-03-16 01:50:03.045,10.0,QbWFrVapKWgMKjWB
173,173,1,1,1,1,2021-03-16 01:50:03.045,10.0,kZXqIxAvvOIcbWjg
174,174,1,1,1,1,2021-03-16 01:50:03.045,10.0,EglzNthfCx
175,175,1,1,1,1,2021-03-16 01:50:03.045,10.0,BMPPrkRGKi
176,176,1,1,1,1,2021-03-16 01:50:03.046,10.0,kxnxftFHqQVoOG
177,177,1,1,1,1,2021-03-16 01:50:03.046,10.0,zOKuZStOJaHYy
178,178,1,1,1,1,2021-03-16 01:50:03.046,10.0,SGlzifZFsJpswMWPxmnbM
179,179,1,1,1,1,2021-03-16 01:50:03.046,10.0,wMNQnZLmonfOxn
180,180,1,1,1,1,2021-03-16 01:50:03.046,10.0,vLPFBjzQCZpSFCK
181,181,1,1,1,1,2021-03-16 01:50:03.046,10.0,PDMIUEDusdkENyvZWRgJFF
182,182,1,1,1,1,2021-03-16 01:50:03.046,10.0,UPHqWOvGOaIYcNTkrPIbEiu
183,183,1,1,1,1,2021-03-16 01:50:03.046,10.0,TNDLHkfaYSIMStnLtR
184,184,1,1,1,1,2021-03-16 01:50:03.047,10.0,xzHlieldvSpb
185,185,1,1,1,1,2021-03-16 01:50:03.047,10.0,zWDdxIYlkWuqqmum
186,186,1,1,1,1,2021-03-16 01:50:03.047,10.0,XLixLpZzAtlEMMKa
187,187,1,1,1,1,2021-03-16 01:50:03.047,10.0,xLJsIzpmRHemFkPEjNQOl
188,188,1,1,1,1,2021-03-16 01:50:03.047,10.0,pDuIdTrQuF
189,189,1,1,1,1,2021-03-16 01:50:03.047,10.0,lankQjmHVfobOabjmPIJI
190,190,1,1,1,1,2021-03-16 01:50:03.047,10.0,cyFEOqoaBYZQBjC
191,191,1,1,1,1,2021-03-16 01:50:03.047,10.0,sYVJZTHmKIsWNLBrp
192,192,1,1,1,1,2021-03-16 01:50:03.048,10.0,sbQSIsDKkcZQx
193,193,1,1,1,1,2021-03-16 01:50:03.048,10.0,bZZFyumdshlcOKPbGTTFUz
194,194,1,1,1,1,2021-03-16 01:50:03.048,10.0,KBfaZaTalGtZcyi
195,195,1,1,1,1,2021-03-16 01:50:03.048,10.0,xxlcTLTfxXZxRvVHuzXlkDW
196,196,1,1,1,1,2021-03-16 01:50:03.048,10.0,rPPDIMsuYNlnjkuLWSuSns
197,197,1,1,1,1,2021-03-16 01:50:03.048,10.0,UBANZfYYjxBfj
198,198,1,1,1,1,2021-03-16 01:50:03.048,10.0,DbWdGSoNdxqs
199,199,1,1,1,1,2021-03-16 01:50:03.048,10.0,XKVeRUpgokbWBPFUhLCANFk
200,200,1,1,1,1,2021-03-16 01:50:03.049,10.0,qmdbfVJRgHrUwdrXunB
201,201,1,1,1,1,2021-03-16 01:50:03.049,10.0,vmIWfayGtOfamfIzuCrSrWr
202,202,1,1,1,1,2021-03-16 01:50:03.049,10.0,wgVcnkAqwDteZGu
203,203,1,1,1,1,2021-03-16 01:50:03.049,10.0,WQsNrkGHVmXtXgFwo
204,204,1,1,1,1,2021-03-16 01:50:03.049,10.0,PKjtSsucZyGCaU
205,205,1,1,1,1,2021-03-16 01:50:03.05,10.0,XJrWhqucBVJII
206,206,1,1,1,1,2021-03-16 01:50:03.05,10.0,RgStcQNkBgDqoYYYTLu
207,207,1,1,1,1,2021-03-16 01:50:03.05,10.0,XVAklxuabHoRxWgLZW
208,208,1,1,1,1,2021-03-16 01:50:03.05,10.0,MngJvjLRZdcEGZqyqOm
209,209,1,1,1,1,2021-03-16 01:50:03.05,10.0,fGhxNTKotYzmroDdlZqNT
210,210,1,1,1,1,2021-03-16 01:50:03.05,10.0,qMqqxRTQKsSUnLCHwr
211,211,1,1,1,1,2021-03-16 01:50:03.05,10.0,PlrXoXZDVB
212,212,1,1,1,1,2021-03-16 01:50:03.05,10.0,HilKlFihUKEhdawosT
213,213,1,1,1,1,2021-03-16 01:50:03.051,10.0,jdvsmkaXeFKNyPS
214,214,1,1,1,1,2021-03-16 01:50:03.051,10.0,YdzcKCbvACPzZHWlgmz
215,215,1,1,1,1,2021-03-16 01:50:03.051,10.0,jNrecRgNbdZNuDXsfh
216,216,1,1,1,1,2021-03-16 01:50:03.051,10.0,HLhiLKGYlACcvwPudWGuhPC
217,217,1,1,1,1,2021-03-16 01:50:03.051,10.0,zkkAyumJrkKVoqCBrC
218,218,1,1,1,1,2021-03-16 01:50:03.051,10.0,oDCTeVGRNFaDMnYuK
219,219,1,1,1,1,2021-03-16 01:50:03.051,10.0,SPcvictHyoraXSURQ
220,220,1,1,1,1,2021-03-16 01:50:03.052,10.0,HFDyUTVauydZzNwmrG
221,221,1,1,1,1,2021-03-16 01:50:03.052,10.0,WjDJIPVjkpIZxj
222,222,1,1,1,1,2021-03-16 01:50:03.052,10.0,LxTqEGDbJhCysKrJIVkIBhe
223,223,1,1,1,1,2021-03-16 01:50:03.052,10.0,ibTeNAaHaPitJfDvlObCL
224,224,1,1,1,1,2021-03-16 01:50:03.052,10.0,bvhXlJiKPjYOeXG
225,225,1,1,1,1,2021-03-16 01:50:03.052,10.0,xVxbcbMLNr
226,226,1,1,1,1,2021-03-16 01:50:03.053,10.0,oMJbgdnnkpeOGWAwXpE
227,227,1,1,1,1,2021-03-16 01:50:03.053,10.0,PgrOJKaiViPx
228,228,1,1,1,1,2021-03-16 01:50:03.053,10.0,aHjkaiHzdLSDTBNnNHBOrqp
229,229,1,1,1,1,2021-03-16 01:50:03.053,10.0,SBdIWuDynCG
230,230,1,1,1,1,2021-03-16 01:50:03.053,10.0,kggeSPQQPToGwSPZ
231,231,1,1,1,1,2021-03-16 01:50:03.053,10.0,ZXylyIGwqVgvMrXYXtQx
232,232,1,1,1,1,2021-03-16 01:50:03.053,10.0,oomCkXdphSAAOEobP
233,233,1,1,1,1,2021-03-16 01:50:03.054,10.0,kxcmWIdMXtLViCQTBDPU
234,234,1,1,1,1,2021-03-16 01:50:03.054,10.0,TEaeLVRiAFXjckwKfsBC
235,235,1,1,1,1,2021-03-16 01:50:03.054,10.0,yFFTkwXTmLEkuFhFOUUbD
236,236,1,1,1,1,2021-03-16 01:50:03.054,10.0,WEUpgCMukMtNDB
237,237,1,1,1,1,2021-03-16 01:50:03.054,10.0,JQmNpSIqeHxB
238,238,1,1,1,1,2021-03-16 01:50:03.054,10.0,PuOKbDjTvGuaSHSbaWRLMHL
239,239,1,1,1,1,2021-03-16 01:50:03.054,10.0,xDXxIqGJKPOywYduq
240,240,1,1,1,1,2021-03-16 01:50:03.054,10.0,qexwVGyWenitoRExVOOR
241,241,1,1,1,1,2021-03-16 01:50:03.055,10.0,qJMtqyKwR
242,242,1,1,1,1,2021-03-16 01:50:03.055,10.0,wubWUTRZwWJZhQEQpZijqgb
243,243,1,1,1,1,2021-03-16 01:50:03.055,10.0,GdoBnZjGgNGEnn
244,244,1,1,1,1,2021-03-16 01:50:03.055,10.0,wqZkkYMTsrdVtJvxRjJzMKD
245,245,1,1,1,1,2021-03-16 01:50:03.055,10.0,WOXTJFWOK
246,246,1,1,1,1,2021-03-16 01:50:03.055,10.0,MnaZLQAbFlg
247,247,1,1,1,1,2021-03-16 01:50:03.055,10.0,iYGBbWrPKLS
248,248,1,1,1,1,2021-03-16 01:50:03.055,10.0,ZUCEntePBSt
249,249,1,1,1,1,2021-03-16 01:50:03.055,10.0,YrhrGQSUtUHmsaofTvDbUzi
250,250,1,1,1,1,2021-03-16 01:50:03.055,10.0,xHOGvTKqDgczCRgj
251,251,1,1,1,1,2021-03-16 01:50:03.056,10.0,zvwDHGJABWszYacMNdBInEV
252,252,1,1,1,1,2021-03-16 01:50:03.056,10.0,VrfWqGyTufKBve
253,253,1,1,1,1,2021-03-16 01:50:03.056,10.0,APARxEVvGNk
254,254,1,1,1,1,2021-03-16 01:50:03.056,10.0,FqmjzKQiqCwSNOzCRNpNZSo
255,255,1,1,1,1,2021-03-16 01:50:03.056,10.0,HxCqCFMVwy
256,256,1,1,1,1,2021-03-16 01:50:03.056,10.0,pOwazWgPyk
257,257,1,1,1,1,2021-03-16 01:50:03.056,10.0,lmHolWYpDjBJYA
258,258,1,1,1,1,2021-03-16 01:50:03.056,10.0,SlptbpEcVX
259,259,1,1,1,1,2021-03-16 01:50:03.056,10.0,TffilgSafacDdslnlWz
260,260,1,1,1,1,2021-03-16 01:50:03.056,10.0,QJZGoVYMq
261,261,1,1,1,1,2021-03-16 01:50:03.056,10.0,dQHdJbcTW
262,262,1,1,1,1,2021-03-16 01:50:03.056,10.0,BrBFpVwmdpPhqmqIAkDMXt
263,263,1,1,1,1,2021-03-16 01:50:03.056,10.0,krWzNjJEzGfK
264,264,1,1,1,1,2021-03-16 01:50:03.057,10.0,FHgmGXbYmxXrMuhXzxx
265,265,1,1,1,1,2021-03-16 01:50:03.057,10.0,SxbCVPWheWRhOaKP
266,266,1,1,1,1,2021-03-16 01:50:03.057,10.0,DJHoWGcGTQrzeNU
267,267,1,1,1,1,2021-03-16 01:50:03.057,10.0,htrwfwXJMi
268,268,1,1,1,1,2021-03-16 01:50:03.057,10.0,gZnrbdVKPEKg
269,269,1,1,1,1,2021-03-16 01:50:03.057,10.0,oDfAvjKnQIbAJaYvLqcg
270,270,1,1,1,1,2021-03-16 01:50:03.057,10.0,PYlliOygyLhPGXSQIuyTXJa
271,271,1,1,1,1,2021-03-16 01:50:03.057,10.0,WbpAxzZkcLLPVHcqBiF
272,272,1,1,1,1,2021-03-16 01:50:03.057,10.0,KCHzlTeHyAiwuT
273,273,1,1,1,1,2021-03-16 01:50:03.057,10.0,hFzyhDHjDmomZnkGzWqIgZ
274,274,1,1,1,1,2021-03-16 01:50:03.057,10.0,buDmPnoqVtEjuGM
275,275,1,1,1,1,2021-03-16 01:50:03.057,10.0,JJEDDiNPvp
276,276,1,1,1,1,2021-03-16 01:50:03.058,10.0,WgyfIubeZUIlpJvUa
277,277,1,1,1,1,2021-03-16 01:50:03.058,10.0,HkGAwyxEcUfKcjLcWsA
278,278,1,1,1,1,2021-03-16 01:50:03.058,10.0,DmLJyktRxuZHiSxmmZC
279,279,1,1,1,1,2021-03-16 01:50:03.058,10.0,YcEOlYtHZMSKFoQkp
280,280,1,1,1,1,2021-03-16 01:50:03.058,10.0,DxOkmHBTeCdLPomtPWTvjY
281,281,1,1,1,1,2021-03-16 01:50:03.06,10.0,LQZcSbzRGYNlfo
282,282,1,1,1,1,2021-03-16 01:50:03.06,10.0,yBuVrKayWXFPcsArMzQG
283,283,1,1,1,1,2021-03-16 01:50:03.06,10.0,LqpiEikijCwLwpQ
284,284,1,1,1,1,2021-03-16 01:50:03.06,10.0,KQKibPbHZbaeWYWY
285,285,1,1,1,1,2021-03-16 01:50:03.06,10.0,efjiqzRzUQvNwfgL
286,286,1,1,1,1,2021-03-16 01:50:03.06,10.0,ZpWmBwmKAxvwhRsxQZeiG
287,287,1,1,1,1,2021-03-16 01:50:03.061,10.0,ObOfNnGEOkgIlumXggOjI
288,288,1,1,1,1,2021-03-16 01:50:03.061,10.0,FDGpWnfucaLJQrHgRE
289,289,1,1,1,1,2021-03-16 01:50:03.061,10.0,VncOjDafo
290,290,1,1,1,1,2021-03-16 01:50:03.061,10.0,KsdjNhkMbYiHcwortz
291,291,1,1,1,1,2021-03-16 01:50:03.061,10.0,EbOasuffNMxMheLCJhb
292,292,1,1,1,1,2021-03-16 01:50:03.061,10.0,YxEybuPwHlhscLDIEqOAx
293,293,1,1,1,1,2021-03-16 01:50:03.061,10.0,iryBNwBzIGGatTHiQ
294,294,1,1,1,1,2021-03-16 01:50:03.061,10.0,AGqsjFGdqHAjIHnpkGlu
295,295,1,1,1,1,2021-03-16 01:50:03.061,10.0,CvDymPrNKOOxRC
